"u:0","u:1","u:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,-0.0009445086,0,1,0,0,365.76,0
-3.67926e-07,-0.0009444921,0,1,0.36576,0.36576,365.76,0
-7.35852e-07,-0.0009444756,0,1,0.73152,0.73152,365.76,0
-1.103778e-06,-0.0009444591,0,1,1.09728,1.09728,365.76,0
-1.471704e-06,-0.0009444426,0,1,1.46304,1.46304,365.76,0
-1.83963e-06,-0.0009444261,0,1,1.8288,1.8288,365.76,0
-2.207556e-06,-0.0009444096,0,1,2.19456,2.19456,365.76,0
-2.575482e-06,-0.000944393,0,1,2.56032,2.56032,365.76,0
-2.943408e-06,-0.0009443766,0,1,2.92608,2.92608,365.76,0
-3.311334e-06,-0.00094436,0,1,3.29184,3.29184,365.76,0
-3.67926e-06,-0.0009443435,0,1,3.6576,3.6576,365.76,0
-4.047186e-06,-0.000944327,0,1,4.02336,4.02336,365.76,0
-4.415112e-06,-0.0009443105,0,1,4.38912,4.38912,365.76,0
-4.783038e-06,-0.000944294,0,1,4.75488,4.75488,365.76,0
-5.150964e-06,-0.0009442774,0,1,5.12064,5.12064,365.76,0
-5.51889e-06,-0.000944261,0,1,5.4864,5.4864,365.76,0
-5.886816e-06,-0.0009442444,0,1,5.85216,5.85216,365.76,0
-6.258867e-06,-0.0009442157,0,1,6.21792,6.21792,365.76,0
-6.639168e-06,-0.0009441624,0,1,6.58368,6.58368,365.76,0
-7.019469e-06,-0.0009441091,0,1,6.94944,6.94944,365.76,0
-7.39977e-06,-0.0009440558,0,1,7.3152,7.3152,365.76,0
-7.780071e-06,-0.0009440025,0,1,7.68096,7.68096,365.76,0
-8.160371e-06,-0.0009439493,0,1,8.046721,8.046721,365.76,0
-8.540672e-06,-0.000943896,0,1,8.41248,8.41248,365.76,0
-8.920973e-06,-0.0009438427,0,1,8.77824,8.77824,365.76,0
-9.301273e-06,-0.0009437894,0,1,9.144,9.144,365.76,0
-9.681574e-06,-0.0009437362,0,1,9.50976,9.50976,365.76,0
-1.006188e-05,-0.0009436829,0,1,9.875521,9.875521,365.76,0
-1.044218e-05,-0.0009436296,0,1,10.24128,10.24128,365.76,0
-1.082248e-05,-0.0009435763,0,1,10.60704,10.60704,365.76,0
-1.120278e-05,-0.000943523,0,1,10.9728,10.9728,365.76,0
-1.158308e-05,-0.0009434698,0,1,11.33856,11.33856,365.76,0
-1.196338e-05,-0.0009434164,0,1,11.70432,11.70432,365.76,0
-1.234368e-05,-0.0009433632,0,1,12.07008,12.07008,365.76,0
-1.272657e-05,-0.0009432646,0,1,12.43584,12.43584,365.76,0
-1.311076e-05,-0.0009431433,0,1,12.8016,12.8016,365.76,0
-1.349495e-05,-0.000943022,0,1,13.16736,13.16736,365.76,0
-1.387914e-05,-0.0009429007,0,1,13.53312,13.53312,365.76,0
-1.426333e-05,-0.0009427794,0,1,13.89888,13.89888,365.76,0
-1.464752e-05,-0.0009426581,0,1,14.26464,14.26464,365.76,0
-1.503171e-05,-0.0009425369,0,1,14.6304,14.6304,365.76,0
-1.54159e-05,-0.0009424156,0,1,14.99616,14.99616,365.76,0
-1.580008e-05,-0.0009422943,0,1,15.36192,15.36192,365.76,0
-1.618427e-05,-0.000942173,0,1,15.72768,15.72768,365.76,0
-1.656846e-05,-0.0009420517,0,1,16.09344,16.09344,365.76,0
-1.695265e-05,-0.0009419304,0,1,16.4592,16.4592,365.76,0
-1.733684e-05,-0.0009418092,0,1,16.82496,16.82496,365.76,0
-1.772103e-05,-0.0009416878,0,1,17.19072,17.19072,365.76,0
-1.810522e-05,-0.0009415665,0,1,17.55648,17.55648,365.76,0
-1.848941e-05,-0.0009414453,0,1,17.92224,17.92224,365.76,0
-1.88736e-05,-0.000941324,0,1,18.288,18.288,365.76,0
