"u:0","u:1","u:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,-0.001011362,0,1,0,0,365.76,0
-3.421991e-07,-0.001011347,0,1,0.36576,0.36576,365.76,0
-6.843983e-07,-0.001011331,0,1,0.73152,0.73152,365.76,0
-1.026597e-06,-0.001011316,0,1,1.09728,1.09728,365.76,0
-1.368797e-06,-0.0010113,0,1,1.46304,1.46304,365.76,0
-1.710996e-06,-0.001011285,0,1,1.8288,1.8288,365.76,0
-2.053195e-06,-0.00101127,0,1,2.19456,2.19456,365.76,0
-2.395394e-06,-0.001011254,0,1,2.56032,2.56032,365.76,0
-2.737593e-06,-0.001011239,0,1,2.92608,2.92608,365.76,0
-3.079792e-06,-0.001011223,0,1,3.29184,3.29184,365.76,0
-3.421992e-06,-0.001011208,0,1,3.6576,3.6576,365.76,0
-3.764191e-06,-0.001011192,0,1,4.02336,4.02336,365.76,0
-4.10639e-06,-0.001011177,0,1,4.38912,4.38912,365.76,0
-4.448589e-06,-0.001011161,0,1,4.75488,4.75488,365.76,0
-4.790788e-06,-0.001011146,0,1,5.12064,5.12064,365.76,0
-5.132988e-06,-0.00101113,0,1,5.4864,5.4864,365.76,0
-5.475186e-06,-0.001011115,0,1,5.85216,5.85216,365.76,0
-5.821168e-06,-0.001011088,0,1,6.21792,6.21792,365.76,0
-6.174712e-06,-0.001011038,0,1,6.58368,6.58368,365.76,0
-6.528257e-06,-0.001010988,0,1,6.94944,6.94944,365.76,0
-6.881802e-06,-0.001010939,0,1,7.3152,7.3152,365.76,0
-7.235347e-06,-0.001010889,0,1,7.68096,7.68096,365.76,0
-7.588892e-06,-0.001010839,0,1,8.046721,8.046721,365.76,0
-7.942437e-06,-0.001010789,0,1,8.41248,8.41248,365.76,0
-8.295981e-06,-0.00101074,0,1,8.77824,8.77824,365.76,0
-8.649527e-06,-0.00101069,0,1,9.144,9.144,365.76,0
-9.003071e-06,-0.00101064,0,1,9.50976,9.50976,365.76,0
-9.356617e-06,-0.00101059,0,1,9.875521,9.875521,365.76,0
-9.710161e-06,-0.001010541,0,1,10.24128,10.24128,365.76,0
-1.006371e-05,-0.001010491,0,1,10.60704,10.60704,365.76,0
-1.041725e-05,-0.001010441,0,1,10.9728,10.9728,365.76,0
-1.07708e-05,-0.001010391,0,1,11.33856,11.33856,365.76,0
-1.112434e-05,-0.001010341,0,1,11.70432,11.70432,365.76,0
-1.147789e-05,-0.001010292,0,1,12.07008,12.07008,365.76,0
-1.183374e-05,-0.0010102,0,1,12.43584,12.43584,365.76,0
-1.219075e-05,-0.001010087,0,1,12.8016,12.8016,365.76,0
-1.254777e-05,-0.001009974,0,1,13.16736,13.16736,365.76,0
-1.290478e-05,-0.001009861,0,1,13.53312,13.53312,365.76,0
-1.326179e-05,-0.001009748,0,1,13.89888,13.89888,365.76,0
-1.36188e-05,-0.001009635,0,1,14.26464,14.26464,365.76,0
-1.397582e-05,-0.001009522,0,1,14.6304,14.6304,365.76,0
-1.433283e-05,-0.001009409,0,1,14.99616,14.99616,365.76,0
-1.468984e-05,-0.001009297,0,1,15.36192,15.36192,365.76,0
-1.504685e-05,-0.001009184,0,1,15.72768,15.72768,365.76,0
-1.540386e-05,-0.001009071,0,1,16.09344,16.09344,365.76,0
-1.576088e-05,-0.001008958,0,1,16.4592,16.4592,365.76,0
-1.611789e-05,-0.001008845,0,1,16.82496,16.82496,365.76,0
-1.64749e-05,-0.001008732,0,1,17.19072,17.19072,365.76,0
-1.683191e-05,-0.001008619,0,1,17.55648,17.55648,365.76,0
-1.718893e-05,-0.001008506,0,1,17.92224,17.92224,365.76,0
-1.754594e-05,-0.001008393,0,1,18.288,18.288,365.76,0
-1.785561e-05,-0.001008218,0,1,18.65376,18.65376,365.76,0
-1.816528e-05,-0.001008042,0,1,19.01952,19.01952,365.76,0
-1.847495e-05,-0.001007867,0,1,19.38528,19.38528,365.76,0
-1.878463e-05,-0.001007691,0,1,19.75104,19.75104,365.76,0
-1.90943e-05,-0.001007516,0,1,20.1168,20.1168,365.76,0
-1.940397e-05,-0.00100734,0,1,20.48256,20.48256,365.76,0
-1.971364e-05,-0.001007165,0,1,20.84832,20.84832,365.76,0
-2.002331e-05,-0.00100699,0,1,21.21408,21.21408,365.76,0
-2.033299e-05,-0.001006814,0,1,21.57984,21.57984,365.76,0
-2.064266e-05,-0.001006639,0,1,21.9456,21.9456,365.76,0
-2.095233e-05,-0.001006463,0,1,22.31136,22.31136,365.76,0
-2.1262e-05,-0.001006288,0,1,22.67712,22.67712,365.76,0
-2.157167e-05,-0.001006112,0,1,23.04288,23.04288,365.76,0
-2.188135e-05,-0.001005937,0,1,23.40864,23.40864,365.76,0
-2.219102e-05,-0.001005761,0,1,23.7744,23.7744,365.76,0
-2.250069e-05,-0.001005586,0,1,24.14016,24.14016,365.76,0
-2.27921e-05,-0.001005403,0,1,24.50592,24.50592,365.76,0
-2.304701e-05,-0.001005203,0,1,24.87168,24.87168,365.76,0
-2.330191e-05,-0.001005004,0,1,25.23744,25.23744,365.76,0
-2.355681e-05,-0.001004805,0,1,25.6032,25.6032,365.76,0
-2.381171e-05,-0.001004606,0,1,25.96896,25.96896,365.76,0
-2.406661e-05,-0.001004406,0,1,26.33472,26.33472,365.76,0
-2.432152e-05,-0.001004207,0,1,26.70048,26.70048,365.76,0
-2.457642e-05,-0.001004008,0,1,27.06624,27.06624,365.76,0
-2.483132e-05,-0.001003809,0,1,27.432,27.432,365.76,0
-2.508622e-05,-0.001003609,0,1,27.79776,27.79776,365.76,0
-2.534112e-05,-0.00100341,0,1,28.16352,28.16352,365.76,0
-2.559603e-05,-0.001003211,0,1,28.52928,28.52928,365.76,0
-2.585093e-05,-0.001003012,0,1,28.89504,28.89504,365.76,0
-2.610583e-05,-0.001002813,0,1,29.2608,29.2608,365.76,0
-2.636073e-05,-0.001002613,0,1,29.62656,29.62656,365.76,0
-2.661563e-05,-0.001002414,0,1,29.99232,29.99232,365.76,0
-2.687054e-05,-0.001002215,0,1,30.35808,30.35808,365.76,0
-2.708488e-05,-0.001002026,0,1,30.72384,30.72384,365.76,0
-2.727895e-05,-0.001001843,0,1,31.0896,31.0896,365.76,0
-2.747302e-05,-0.001001659,0,1,31.45536,31.45536,365.76,0
-2.766709e-05,-0.001001476,0,1,31.82112,31.82112,365.76,0
-2.786116e-05,-0.001001292,0,1,32.18688,32.18688,365.76,0
-2.805523e-05,-0.001001109,0,1,32.55264,32.55264,365.76,0
-2.82493e-05,-0.001000926,0,1,32.9184,32.9184,365.76,0
-2.844337e-05,-0.001000742,0,1,33.28416,33.28416,365.76,0
-2.863744e-05,-0.001000559,0,1,33.64992,33.64992,365.76,0
-2.883152e-05,-0.001000375,0,1,34.01568,34.01568,365.76,0
-2.902558e-05,-0.001000192,0,1,34.38144,34.38144,365.76,0
-2.921965e-05,-0.001000009,0,1,34.7472,34.7472,365.76,0
-2.941372e-05,-0.0009998252,0,1,35.11296,35.11296,365.76,0
-2.960779e-05,-0.0009996417,0,1,35.47872,35.47872,365.76,0
-2.980186e-05,-0.0009994584,0,1,35.84448,35.84448,365.76,0
-2.999593e-05,-0.0009992749,0,1,36.21024,36.21024,365.76,0
-3.019e-05,-0.0009990915,0,1,36.576,36.576,365.76,0
-3.040387e-05,-0.0009989373,0,1,36.94176,36.94176,365.76,0
-3.061774e-05,-0.000998783,0,1,37.30752,37.30752,365.76,0
-3.083161e-05,-0.0009986288,0,1,37.67328,37.67328,365.76,0
-3.104548e-05,-0.0009984745,0,1,38.03904,38.03904,365.76,0
-3.125935e-05,-0.0009983203,0,1,38.4048,38.4048,365.76,0
-3.147322e-05,-0.000998166,0,1,38.77056,38.77056,365.76,0
-3.168709e-05,-0.0009980118,0,1,39.13632,39.13632,365.76,0
-3.190096e-05,-0.0009978575,0,1,39.50208,39.50208,365.76,0
-3.211482e-05,-0.0009977033,0,1,39.86784,39.86784,365.76,0
-3.232869e-05,-0.000997549,0,1,40.2336,40.2336,365.76,0
-3.254256e-05,-0.0009973948,0,1,40.59936,40.59936,365.76,0
-3.275643e-05,-0.0009972405,0,1,40.96512,40.96512,365.76,0
-3.29703e-05,-0.0009970863,0,1,41.33088,41.33088,365.76,0
-3.318417e-05,-0.000996932,0,1,41.69664,41.69664,365.76,0
-3.339804e-05,-0.0009967778,0,1,42.0624,42.0624,365.76,0
-3.36119e-05,-0.0009966235,0,1,42.42816,42.42816,365.76,0
-3.38276e-05,-0.0009964618,0,1,42.79392,42.79392,365.76,0
-3.404696e-05,-0.0009962849,0,1,43.15968,43.15968,365.76,0
-3.426631e-05,-0.0009961081,0,1,43.52544,43.52544,365.76,0
-3.448566e-05,-0.0009959311,0,1,43.8912,43.8912,365.76,0
-3.470502e-05,-0.0009957543,0,1,44.25696,44.25696,365.76,0
-3.492437e-05,-0.0009955774,0,1,44.62272,44.62272,365.76,0
-3.514372e-05,-0.0009954005,0,1,44.98848,44.98848,365.76,0
-3.536307e-05,-0.0009952236,0,1,45.35424,45.35424,365.76,0
-3.558243e-05,-0.0009950467,0,1,45.72,45.72,365.76,0
-3.580179e-05,-0.0009948699,0,1,46.08576,46.08576,365.76,0
-3.602114e-05,-0.000994693,0,1,46.45152,46.45152,365.76,0
-3.624049e-05,-0.0009945161,0,1,46.81728,46.81728,365.76,0
-3.645985e-05,-0.0009943392,0,1,47.18304,47.18304,365.76,0
-3.66792e-05,-0.0009941624,0,1,47.5488,47.5488,365.76,0
-3.689855e-05,-0.0009939854,0,1,47.91456,47.91456,365.76,0
-3.71179e-05,-0.0009938086,0,1,48.28032,48.28032,365.76,0
-3.733726e-05,-0.0009936317,0,1,48.64608,48.64608,365.76,0
-3.755025e-05,-0.000993444,0,1,49.01184,49.01184,365.76,0
-3.776006e-05,-0.000993251,0,1,49.3776,49.3776,365.76,0
-3.796986e-05,-0.000993058,0,1,49.74336,49.74336,365.76,0
-3.817967e-05,-0.0009928648,0,1,50.10912,50.10912,365.76,0
-3.838948e-05,-0.0009926718,0,1,50.47488,50.47488,365.76,0
-3.859929e-05,-0.0009924788,0,1,50.84064,50.84064,365.76,0
-3.88091e-05,-0.0009922857,0,1,51.2064,51.2064,365.76,0
-3.901891e-05,-0.0009920927,0,1,51.57216,51.57216,365.76,0
-3.922871e-05,-0.0009918996,0,1,51.93792,51.93792,365.76,0
-3.943852e-05,-0.0009917065,0,1,52.30368,52.30368,365.76,0
-3.964833e-05,-0.0009915135,0,1,52.66944,52.66944,365.76,0
-3.985814e-05,-0.0009913205,0,1,53.0352,53.0352,365.76,0
-4.006795e-05,-0.0009911273,0,1,53.40096,53.40096,365.76,0
-4.027776e-05,-0.0009909343,0,1,53.76672,53.76672,365.76,0
-4.048756e-05,-0.0009907413,0,1,54.13248,54.13248,365.76,0
-4.069737e-05,-0.0009905482,0,1,54.49824,54.49824,365.76,0
-4.090718e-05,-0.0009903552,0,1,54.864,54.864,365.76,0
-4.113174e-05,-0.0009901425,0,1,55.22976,55.22976,365.76,0
-4.135629e-05,-0.0009899299,0,1,55.59552,55.59552,365.76,0
-4.158084e-05,-0.0009897172,0,1,55.96128,55.96128,365.76,0
-4.18054e-05,-0.0009895046,0,1,56.32704,56.32704,365.76,0
-4.202995e-05,-0.0009892919,0,1,56.6928,56.6928,365.76,0
-4.225451e-05,-0.0009890792,0,1,57.05856,57.05856,365.76,0
-4.247906e-05,-0.0009888667,0,1,57.42432,57.42432,365.76,0
-4.270361e-05,-0.000988654,0,1,57.79008,57.79008,365.76,0
-4.292817e-05,-0.0009884414,0,1,58.15584,58.15584,365.76,0
-4.315273e-05,-0.0009882287,0,1,58.5216,58.5216,365.76,0
-4.337728e-05,-0.0009880161,0,1,58.88736,58.88736,365.76,0
-4.360183e-05,-0.0009878034,0,1,59.25312,59.25312,365.76,0
-4.382639e-05,-0.0009875908,0,1,59.61888,59.61888,365.76,0
-4.405094e-05,-0.0009873782,0,1,59.98464,59.98464,365.76,0
-4.42755e-05,-0.0009871655,0,1,60.3504,60.3504,365.76,0
-4.450005e-05,-0.0009869529,0,1,60.71616,60.71616,365.76,0
-4.472518e-05,-0.0009867216,0,1,61.08192,61.08192,365.76,0
-4.495148e-05,-0.0009864531,0,1,61.44768,61.44768,365.76,0
-4.517778e-05,-0.0009861847,0,1,61.81344,61.81344,365.76,0
-4.540407e-05,-0.0009859161,0,1,62.1792,62.1792,365.76,0
-4.563037e-05,-0.0009856477,0,1,62.54496,62.54496,365.76,0
-4.585666e-05,-0.0009853792,0,1,62.91072,62.91072,365.76,0
-4.608297e-05,-0.0009851108,0,1,63.27648,63.27648,365.76,0
-4.630926e-05,-0.0009848422,0,1,63.64224,63.64224,365.76,0
-4.653556e-05,-0.0009845737,0,1,64.008,64.008,365.76,0
-4.676186e-05,-0.0009843053,0,1,64.37376,64.37376,365.76,0
-4.698815e-05,-0.0009840367,0,1,64.73952,64.73952,365.76,0
-4.721445e-05,-0.0009837683,0,1,65.10528,65.10528,365.76,0
-4.744074e-05,-0.0009834998,0,1,65.47104,65.47104,365.76,0
-4.766704e-05,-0.0009832314,0,1,65.8368,65.8368,365.76,0
-4.789334e-05,-0.0009829628,0,1,66.20256,66.20256,365.76,0
-4.811963e-05,-0.0009826943,0,1,66.56832,66.56832,365.76,0
-4.834593e-05,-0.0009824259,0,1,66.93408,66.93408,365.76,0
-4.854197e-05,-0.0009821192,0,1,67.29984,67.29984,365.76,0
-4.872287e-05,-0.0009817935,0,1,67.6656,67.6656,365.76,0
-4.890377e-05,-0.0009814678,0,1,68.03136,68.03136,365.76,0
-4.908468e-05,-0.0009811419,0,1,68.39713,68.39713,365.76,0
-4.926558e-05,-0.0009808162,0,1,68.76288,68.76288,365.76,0
-4.944649e-05,-0.0009804905,0,1,69.12864,69.12864,365.76,0
-4.962739e-05,-0.0009801647,0,1,69.4944,69.4944,365.76,0
-4.98083e-05,-0.000979839,0,1,69.86016,69.86016,365.76,0
-4.99892e-05,-0.0009795133,0,1,70.22592,70.22592,365.76,0
-5.017011e-05,-0.0009791875,0,1,70.59168,70.59168,365.76,0
-5.035102e-05,-0.0009788618,0,1,70.95744,70.95744,365.76,0
-5.053192e-05,-0.0009785361,0,1,71.3232,71.3232,365.76,0
-5.071282e-05,-0.0009782104,0,1,71.68896,71.68896,365.76,0
-5.089373e-05,-0.0009778846,0,1,72.05473,72.05473,365.76,0
-5.107463e-05,-0.0009775589,0,1,72.42048,72.42048,365.76,0
-5.125554e-05,-0.0009772332,0,1,72.78624,72.78624,365.76,0
-5.143644e-05,-0.0009769074,0,1,73.152,73.152,365.76,0
-5.154872e-05,-0.0009765589,0,1,73.51776,73.51776,365.76,0
-5.166101e-05,-0.0009762104,0,1,73.88352,73.88352,365.76,0
-5.177328e-05,-0.0009758619,0,1,74.24928,74.24928,365.76,0
-5.188556e-05,-0.0009755133,0,1,74.61504,74.61504,365.76,0
-5.199785e-05,-0.0009751648,0,1,74.9808,74.9808,365.76,0
-5.211012e-05,-0.0009748163,0,1,75.34657,75.34657,365.76,0
-5.22224e-05,-0.0009744678,0,1,75.71232,75.71232,365.76,0
-5.233468e-05,-0.0009741192,0,1,76.07808,76.07808,365.76,0
-5.244696e-05,-0.0009737707,0,1,76.44384,76.44384,365.76,0
-5.255924e-05,-0.0009734222,0,1,76.8096,76.8096,365.76,0
-5.267152e-05,-0.0009730736,0,1,77.17536,77.17536,365.76,0
-5.27838e-05,-0.0009727251,0,1,77.54112,77.54112,365.76,0
-5.289608e-05,-0.0009723766,0,1,77.90688,77.90688,365.76,0
-5.300836e-05,-0.0009720281,0,1,78.27264,78.27264,365.76,0
-5.312065e-05,-0.0009716795,0,1,78.6384,78.6384,365.76,0
-5.323292e-05,-0.000971331,0,1,79.00417,79.00417,365.76,0
-5.332991e-05,-0.0009709853,0,1,79.36992,79.36992,365.76,0
-5.33963e-05,-0.0009706453,0,1,79.73568,79.73568,365.76,0
-5.346269e-05,-0.0009703054,0,1,80.10144,80.10144,365.76,0
-5.352908e-05,-0.0009699654,0,1,80.4672,80.4672,365.76,0
-5.359547e-05,-0.0009696254,0,1,80.83296,80.83296,365.76,0
-5.366186e-05,-0.0009692854,0,1,81.19872,81.19872,365.76,0
-5.372825e-05,-0.0009689454,0,1,81.56448,81.56448,365.76,0
-5.379464e-05,-0.0009686055,0,1,81.93024,81.93024,365.76,0
-5.386103e-05,-0.0009682655,0,1,82.29601,82.29601,365.76,0
-5.392742e-05,-0.0009679255,0,1,82.66176,82.66176,365.76,0
-5.399382e-05,-0.0009675855,0,1,83.02752,83.02752,365.76,0
-5.406021e-05,-0.0009672455,0,1,83.39328,83.39328,365.76,0
-5.412659e-05,-0.0009669055,0,1,83.75904,83.75904,365.76,0
-5.419299e-05,-0.0009665656,0,1,84.1248,84.1248,365.76,0
-5.425938e-05,-0.0009662256,0,1,84.49056,84.49056,365.76,0
-5.432577e-05,-0.0009658856,0,1,84.85632,84.85632,365.76,0
-5.439216e-05,-0.0009655456,0,1,85.22208,85.22208,365.76,0
-5.444301e-05,-0.0009652021,0,1,85.58784,85.58784,365.76,0
-5.44861e-05,-0.0009648568,0,1,85.95361,85.95361,365.76,0
-5.452919e-05,-0.0009645115,0,1,86.31936,86.31936,365.76,0
-5.457228e-05,-0.0009641662,0,1,86.68512,86.68512,365.76,0
-5.461537e-05,-0.000963821,0,1,87.05088,87.05088,365.76,0
-5.465846e-05,-0.0009634757,0,1,87.41664,87.41664,365.76,0
-5.470154e-05,-0.0009631304,0,1,87.7824,87.7824,365.76,0
-5.474463e-05,-0.0009627851,0,1,88.14816,88.14816,365.76,0
-5.478772e-05,-0.0009624398,0,1,88.51392,88.51392,365.76,0
-5.483081e-05,-0.0009620945,0,1,88.87968,88.87968,365.76,0
-5.48739e-05,-0.0009617492,0,1,89.24545,89.24545,365.76,0
-5.491699e-05,-0.0009614039,0,1,89.61121,89.61121,365.76,0
-5.496008e-05,-0.0009610587,0,1,89.97696,89.97696,365.76,0
-5.500317e-05,-0.0009607134,0,1,90.34272,90.34272,365.76,0
-5.504625e-05,-0.0009603681,0,1,90.70848,90.70848,365.76,0
-5.508934e-05,-0.0009600229,0,1,91.07424,91.07424,365.76,0
-5.513243e-05,-0.0009596776,0,1,91.44,91.44,365.76,0
-5.511687e-05,-0.0009593288,0,1,91.80576,91.80576,365.76,0
-5.510132e-05,-0.0009589801,0,1,92.17152,92.17152,365.76,0
-5.508576e-05,-0.0009586313,0,1,92.53728,92.53728,365.76,0
-5.50702e-05,-0.0009582826,0,1,92.90305,92.90305,365.76,0
-5.505465e-05,-0.0009579339,0,1,93.2688,93.2688,365.76,0
-5.503909e-05,-0.0009575852,0,1,93.63456,93.63456,365.76,0
-5.502353e-05,-0.0009572365,0,1,94.00032,94.00032,365.76,0
-5.500797e-05,-0.0009568877,0,1,94.36608,94.36608,365.76,0
-5.499242e-05,-0.0009565389,0,1,94.73184,94.73184,365.76,0
-5.497686e-05,-0.0009561902,0,1,95.0976,95.0976,365.76,0
-5.496131e-05,-0.0009558415,0,1,95.46336,95.46336,365.76,0
-5.494575e-05,-0.0009554928,0,1,95.82912,95.82912,365.76,0
-5.493019e-05,-0.0009551441,0,1,96.19489,96.19489,365.76,0
-5.491464e-05,-0.0009547953,0,1,96.56065,96.56065,365.76,0
-5.489908e-05,-0.0009544466,0,1,96.9264,96.9264,365.76,0
-5.488352e-05,-0.0009540978,0,1,97.29216,97.29216,365.76,0
-5.485721e-05,-0.000953757,0,1,97.65792,97.65792,365.76,0
-5.48094e-05,-0.0009534319,0,1,98.02368,98.02368,365.76,0
-5.476159e-05,-0.0009531069,0,1,98.38944,98.38944,365.76,0
-5.471378e-05,-0.0009527818,0,1,98.7552,98.7552,365.76,0
-5.466597e-05,-0.0009524568,0,1,99.12096,99.12096,365.76,0
-5.461815e-05,-0.0009521317,0,1,99.48672,99.48672,365.76,0
-5.457034e-05,-0.0009518067,0,1,99.85249,99.85249,365.76,0
-5.452253e-05,-0.0009514816,0,1,100.2182,100.2182,365.76,0
-5.447472e-05,-0.0009511565,0,1,100.584,100.584,365.76,0
-5.442691e-05,-0.0009508315,0,1,100.9498,100.9498,365.76,0
-5.43791e-05,-0.0009505064,0,1,101.3155,101.3155,365.76,0
-5.433129e-05,-0.0009501814,0,1,101.6813,101.6813,365.76,0
-5.428348e-05,-0.0009498563,0,1,102.047,102.047,365.76,0
-5.423566e-05,-0.0009495313,0,1,102.4128,102.4128,365.76,0
-5.418785e-05,-0.0009492062,0,1,102.7786,102.7786,365.76,0
-5.414004e-05,-0.0009488811,0,1,103.1443,103.1443,365.76,0
-5.409223e-05,-0.0009485561,0,1,103.5101,103.5101,365.76,0
-5.402723e-05,-0.0009482479,0,1,103.8758,103.8758,365.76,0
-5.395364e-05,-0.0009479481,0,1,104.2416,104.2416,365.76,0
-5.388004e-05,-0.0009476483,0,1,104.6074,104.6074,365.76,0
-5.380645e-05,-0.0009473485,0,1,104.9731,104.9731,365.76,0
-5.373285e-05,-0.0009470488,0,1,105.3389,105.3389,365.76,0
-5.365926e-05,-0.000946749,0,1,105.7046,105.7046,365.76,0
-5.358566e-05,-0.0009464492,0,1,106.0704,106.0704,365.76,0
-5.351207e-05,-0.0009461494,0,1,106.4362,106.4362,365.76,0
-5.343848e-05,-0.0009458496,0,1,106.8019,106.8019,365.76,0
-5.336488e-05,-0.0009455499,0,1,107.1677,107.1677,365.76,0
-5.329129e-05,-0.0009452501,0,1,107.5334,107.5334,365.76,0
-5.32177e-05,-0.0009449503,0,1,107.8992,107.8992,365.76,0
-5.31441e-05,-0.0009446506,0,1,108.265,108.265,365.76,0
-5.307051e-05,-0.0009443507,0,1,108.6307,108.6307,365.76,0
-5.299691e-05,-0.000944051,0,1,108.9965,108.9965,365.76,0
-5.292332e-05,-0.0009437512,0,1,109.3622,109.3622,365.76,0
-5.284973e-05,-0.0009434514,0,1,109.728,109.728,365.76,0
-5.279108e-05,-0.0009431633,0,1,110.0938,110.0938,365.76,0
-5.273243e-05,-0.0009428752,0,1,110.4595,110.4595,365.76,0
-5.267379e-05,-0.0009425871,0,1,110.8253,110.8253,365.76,0
-5.261514e-05,-0.000942299,0,1,111.191,111.191,365.76,0
-5.255649e-05,-0.0009420108,0,1,111.5568,111.5568,365.76,0
-5.249785e-05,-0.0009417228,0,1,111.9226,111.9226,365.76,0
-5.24392e-05,-0.0009414346,0,1,112.2883,112.2883,365.76,0
-5.238056e-05,-0.0009411465,0,1,112.6541,112.6541,365.76,0
-5.232191e-05,-0.0009408584,0,1,113.0198,113.0198,365.76,0
-5.226327e-05,-0.0009405703,0,1,113.3856,113.3856,365.76,0
-5.220462e-05,-0.0009402822,0,1,113.7514,113.7514,365.76,0
-5.214597e-05,-0.0009399941,0,1,114.1171,114.1171,365.76,0
-5.208733e-05,-0.000939706,0,1,114.4829,114.4829,365.76,0
-5.202868e-05,-0.0009394179,0,1,114.8486,114.8486,365.76,0
-5.197003e-05,-0.0009391297,0,1,115.2144,115.2144,365.76,0
