"u:0","u:1","u:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,-0.0007930147,0,1,0,0,365.76,0
-4.202109e-07,-0.000792996,0,1,0.36576,0.36576,365.76,0
-8.404218e-07,-0.0007929773,0,1,0.73152,0.73152,365.76,0
-1.260633e-06,-0.0007929587,0,1,1.09728,1.09728,365.76,0
-1.680844e-06,-0.00079294,0,1,1.46304,1.46304,365.76,0
-2.101054e-06,-0.0007929213,0,1,1.8288,1.8288,365.76,0
-2.521265e-06,-0.0007929026,0,1,2.19456,2.19456,365.76,0
-2.941476e-06,-0.0007928839,0,1,2.56032,2.56032,365.76,0
-3.361687e-06,-0.0007928652,0,1,2.92608,2.92608,365.76,0
-3.781898e-06,-0.0007928465,0,1,3.29184,3.29184,365.76,0
-4.202109e-06,-0.0007928278,0,1,3.6576,3.6576,365.76,0
-4.62232e-06,-0.0007928091,0,1,4.02336,4.02336,365.76,0
-5.042531e-06,-0.0007927904,0,1,4.38912,4.38912,365.76,0
-5.462741e-06,-0.0007927718,0,1,4.75488,4.75488,365.76,0
-5.882953e-06,-0.0007927531,0,1,5.12064,5.12064,365.76,0
-6.303163e-06,-0.0007927344,0,1,5.4864,5.4864,365.76,0
-6.723374e-06,-0.0007927157,0,1,5.85216,5.85216,365.76,0
-7.148682e-06,-0.000792683,0,1,6.21792,6.21792,365.76,0
-7.584182e-06,-0.0007926224,0,1,6.58368,6.58368,365.76,0
-8.019681e-06,-0.0007925619,0,1,6.94944,6.94944,365.76,0
-8.455182e-06,-0.0007925013,0,1,7.3152,7.3152,365.76,0
-8.890683e-06,-0.0007924407,0,1,7.68096,7.68096,365.76,0
-9.326183e-06,-0.0007923801,0,1,8.046721,8.046721,365.76,0
-9.761683e-06,-0.0007923195,0,1,8.41248,8.41248,365.76,0
-1.019718e-05,-0.0007922589,0,1,8.77824,8.77824,365.76,0
-1.063268e-05,-0.0007921983,0,1,9.144,9.144,365.76,0
-1.106818e-05,-0.0007921376,0,1,9.50976,9.50976,365.76,0
-1.150368e-05,-0.000792077,0,1,9.875521,9.875521,365.76,0
-1.193918e-05,-0.0007920164,0,1,10.24128,10.24128,365.76,0
-1.237468e-05,-0.0007919559,0,1,10.60704,10.60704,365.76,0
-1.281018e-05,-0.0007918953,0,1,10.9728,10.9728,365.76,0
-1.324568e-05,-0.0007918347,0,1,11.33856,11.33856,365.76,0
-1.368118e-05,-0.0007917741,0,1,11.70432,11.70432,365.76,0
-1.411669e-05,-0.0007917135,0,1,12.07008,12.07008,365.76,0
-1.45557e-05,-0.0007915997,0,1,12.43584,12.43584,365.76,0
-1.499648e-05,-0.0007914592,0,1,12.8016,12.8016,365.76,0
-1.543726e-05,-0.0007913188,0,1,13.16736,13.16736,365.76,0
-1.587804e-05,-0.0007911784,0,1,13.53312,13.53312,365.76,0
-1.631881e-05,-0.000791038,0,1,13.89888,13.89888,365.76,0
-1.675959e-05,-0.0007908975,0,1,14.26464,14.26464,365.76,0
-1.720037e-05,-0.0007907571,0,1,14.6304,14.6304,365.76,0
-1.764115e-05,-0.0007906167,0,1,14.99616,14.99616,365.76,0
-1.808192e-05,-0.0007904763,0,1,15.36192,15.36192,365.76,0
-1.85227e-05,-0.0007903358,0,1,15.72768,15.72768,365.76,0
-1.896348e-05,-0.0007901954,0,1,16.09344,16.09344,365.76,0
-1.940426e-05,-0.000790055,0,1,16.4592,16.4592,365.76,0
-1.984504e-05,-0.0007899146,0,1,16.82496,16.82496,365.76,0
-2.028581e-05,-0.0007897741,0,1,17.19072,17.19072,365.76,0
-2.072659e-05,-0.0007896337,0,1,17.55648,17.55648,365.76,0
-2.116737e-05,-0.0007894933,0,1,17.92224,17.92224,365.76,0
-2.160815e-05,-0.0007893529,0,1,18.288,18.288,365.76,0
-2.198769e-05,-0.0007891333,0,1,18.65376,18.65376,365.76,0
-2.236723e-05,-0.0007889137,0,1,19.01952,19.01952,365.76,0
-2.274678e-05,-0.0007886941,0,1,19.38528,19.38528,365.76,0
-2.312632e-05,-0.0007884746,0,1,19.75104,19.75104,365.76,0
-2.350587e-05,-0.000788255,0,1,20.1168,20.1168,365.76,0
