"u:0","u:1","u:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,-0.0008721114,0,1,0,0,365.76,0
-3.943269e-07,-0.0008720937,0,1,0.36576,0.36576,365.76,0
-7.886537e-07,-0.0008720761,0,1,0.73152,0.73152,365.76,0
-1.182981e-06,-0.0008720585,0,1,1.09728,1.09728,365.76,0
-1.577307e-06,-0.0008720409,0,1,1.46304,1.46304,365.76,0
-1.971634e-06,-0.0008720233,0,1,1.8288,1.8288,365.76,0
-2.365961e-06,-0.0008720057,0,1,2.19456,2.19456,365.76,0
-2.760288e-06,-0.0008719881,0,1,2.56032,2.56032,365.76,0
-3.154615e-06,-0.0008719704,0,1,2.92608,2.92608,365.76,0
-3.548942e-06,-0.0008719529,0,1,3.29184,3.29184,365.76,0
-3.943269e-06,-0.0008719352,0,1,3.6576,3.6576,365.76,0
-4.337596e-06,-0.0008719176,0,1,4.02336,4.02336,365.76,0
-4.731923e-06,-0.0008719,0,1,4.38912,4.38912,365.76,0
-5.126249e-06,-0.0008718824,0,1,4.75488,4.75488,365.76,0
-5.520576e-06,-0.0008718648,0,1,5.12064,5.12064,365.76,0
-5.914903e-06,-0.0008718472,0,1,5.4864,5.4864,365.76,0
-6.30923e-06,-0.0008718296,0,1,5.85216,5.85216,365.76,0
-6.708106e-06,-0.0008717988,0,1,6.21792,6.21792,365.76,0
-7.116078e-06,-0.0008717419,0,1,6.58368,6.58368,365.76,0
-7.524051e-06,-0.000871685,0,1,6.94944,6.94944,365.76,0
-7.932024e-06,-0.0008716281,0,1,7.3152,7.3152,365.76,0
-8.339996e-06,-0.0008715711,0,1,7.68096,7.68096,365.76,0
-8.747969e-06,-0.0008715142,0,1,8.046721,8.046721,365.76,0
-9.155942e-06,-0.0008714573,0,1,8.41248,8.41248,365.76,0
-9.563914e-06,-0.0008714003,0,1,8.77824,8.77824,365.76,0
-9.971887e-06,-0.0008713435,0,1,9.144,9.144,365.76,0
-1.037986e-05,-0.0008712866,0,1,9.50976,9.50976,365.76,0
-1.078783e-05,-0.0008712296,0,1,9.875521,9.875521,365.76,0
-1.119581e-05,-0.0008711727,0,1,10.24128,10.24128,365.76,0
-1.160378e-05,-0.0008711158,0,1,10.60704,10.60704,365.76,0
-1.201175e-05,-0.0008710588,0,1,10.9728,10.9728,365.76,0
-1.241972e-05,-0.0008710019,0,1,11.33856,11.33856,365.76,0
-1.28277e-05,-0.000870945,0,1,11.70432,11.70432,365.76,0
-1.323567e-05,-0.0008708881,0,1,12.07008,12.07008,365.76,0
-1.364662e-05,-0.0008707821,0,1,12.43584,12.43584,365.76,0
-1.405905e-05,-0.0008706517,0,1,12.8016,12.8016,365.76,0
-1.447148e-05,-0.0008705212,0,1,13.16736,13.16736,365.76,0
-1.488391e-05,-0.0008703908,0,1,13.53312,13.53312,365.76,0
-1.529634e-05,-0.0008702604,0,1,13.89888,13.89888,365.76,0
-1.570878e-05,-0.0008701299,0,1,14.26464,14.26464,365.76,0
-1.612121e-05,-0.0008699995,0,1,14.6304,14.6304,365.76,0
-1.653364e-05,-0.000869869,0,1,14.99616,14.99616,365.76,0
-1.694607e-05,-0.0008697386,0,1,15.36192,15.36192,365.76,0
-1.73585e-05,-0.0008696081,0,1,15.72768,15.72768,365.76,0
-1.777094e-05,-0.0008694777,0,1,16.09344,16.09344,365.76,0
-1.818337e-05,-0.0008693472,0,1,16.4592,16.4592,365.76,0
-1.85958e-05,-0.0008692168,0,1,16.82496,16.82496,365.76,0
-1.900823e-05,-0.0008690864,0,1,17.19072,17.19072,365.76,0
-1.942067e-05,-0.0008689559,0,1,17.55648,17.55648,365.76,0
-1.98331e-05,-0.0008688255,0,1,17.92224,17.92224,365.76,0
-2.024553e-05,-0.000868695,0,1,18.288,18.288,365.76,0
-2.060225e-05,-0.0008684917,0,1,18.65376,18.65376,365.76,0
-2.095897e-05,-0.0008682884,0,1,19.01952,19.01952,365.76,0
-2.131569e-05,-0.0008680851,0,1,19.38528,19.38528,365.76,0
-2.167241e-05,-0.0008678818,0,1,19.75104,19.75104,365.76,0
-2.202913e-05,-0.0008676784,0,1,20.1168,20.1168,365.76,0
-2.238585e-05,-0.0008674751,0,1,20.48256,20.48256,365.76,0
-2.274257e-05,-0.0008672718,0,1,20.84832,20.84832,365.76,0
-2.309929e-05,-0.0008670685,0,1,21.21408,21.21408,365.76,0
-2.345601e-05,-0.0008668652,0,1,21.57984,21.57984,365.76,0
-2.381273e-05,-0.0008666618,0,1,21.9456,21.9456,365.76,0
-2.416945e-05,-0.0008664585,0,1,22.31136,22.31136,365.76,0
-2.452617e-05,-0.0008662552,0,1,22.67712,22.67712,365.76,0
-2.488289e-05,-0.0008660519,0,1,23.04288,23.04288,365.76,0
-2.523961e-05,-0.0008658486,0,1,23.40864,23.40864,365.76,0
-2.559633e-05,-0.0008656452,0,1,23.7744,23.7744,365.76,0
-2.595305e-05,-0.0008654419,0,1,24.14016,24.14016,365.76,0
-2.628832e-05,-0.0008652296,0,1,24.50592,24.50592,365.76,0
-2.658069e-05,-0.0008649995,0,1,24.87168,24.87168,365.76,0
-2.687306e-05,-0.0008647693,0,1,25.23744,25.23744,365.76,0
-2.716543e-05,-0.0008645391,0,1,25.6032,25.6032,365.76,0
-2.74578e-05,-0.000864309,0,1,25.96896,25.96896,365.76,0
-2.775017e-05,-0.0008640788,0,1,26.33472,26.33472,365.76,0
-2.804254e-05,-0.0008638486,0,1,26.70048,26.70048,365.76,0
-2.83349e-05,-0.0008636185,0,1,27.06624,27.06624,365.76,0
-2.862727e-05,-0.0008633883,0,1,27.432,27.432,365.76,0
-2.891964e-05,-0.0008631581,0,1,27.79776,27.79776,365.76,0
-2.921201e-05,-0.000862928,0,1,28.16352,28.16352,365.76,0
-2.950438e-05,-0.0008626978,0,1,28.52928,28.52928,365.76,0
-2.979675e-05,-0.0008624676,0,1,28.89504,28.89504,365.76,0
-3.008912e-05,-0.0008622375,0,1,29.2608,29.2608,365.76,0
-3.038148e-05,-0.0008620073,0,1,29.62656,29.62656,365.76,0
-3.067385e-05,-0.0008617771,0,1,29.99232,29.99232,365.76,0
-3.096622e-05,-0.000861547,0,1,30.35808,30.35808,365.76,0
-3.121101e-05,-0.0008613302,0,1,30.72384,30.72384,365.76,0
-3.143201e-05,-0.0008611201,0,1,31.0896,31.0896,365.76,0
-3.165301e-05,-0.00086091,0,1,31.45536,31.45536,365.76,0
-3.187401e-05,-0.0008607,0,1,31.82112,31.82112,365.76,0
-3.209501e-05,-0.0008604899,0,1,32.18688,32.18688,365.76,0
-3.2316e-05,-0.0008602798,0,1,32.55264,32.55264,365.76,0
-3.2537e-05,-0.0008600698,0,1,32.9184,32.9184,365.76,0
-3.2758e-05,-0.0008598597,0,1,33.28416,33.28416,365.76,0
-3.297899e-05,-0.0008596496,0,1,33.64992,33.64992,365.76,0
-3.319999e-05,-0.0008594395,0,1,34.01568,34.01568,365.76,0
-3.342099e-05,-0.0008592294,0,1,34.38144,34.38144,365.76,0
-3.364199e-05,-0.0008590193,0,1,34.7472,34.7472,365.76,0
-3.386299e-05,-0.0008588093,0,1,35.11296,35.11296,365.76,0
-3.408399e-05,-0.0008585992,0,1,35.47872,35.47872,365.76,0
-3.430498e-05,-0.0008583891,0,1,35.84448,35.84448,365.76,0
-3.452598e-05,-0.0008581791,0,1,36.21024,36.21024,365.76,0
-3.474698e-05,-0.000857969,0,1,36.576,36.576,365.76,0
-3.499253e-05,-0.0008577948,0,1,36.94176,36.94176,365.76,0
-3.523808e-05,-0.0008576207,0,1,37.30752,37.30752,365.76,0
-3.548363e-05,-0.0008574465,0,1,37.67328,37.67328,365.76,0
-3.572918e-05,-0.0008572724,0,1,38.03904,38.03904,365.76,0
-3.597474e-05,-0.0008570983,0,1,38.4048,38.4048,365.76,0
-3.622029e-05,-0.0008569241,0,1,38.77056,38.77056,365.76,0
-3.646584e-05,-0.0008567499,0,1,39.13632,39.13632,365.76,0
-3.671139e-05,-0.0008565758,0,1,39.50208,39.50208,365.76,0
-3.695694e-05,-0.0008564016,0,1,39.86784,39.86784,365.76,0
-3.720249e-05,-0.0008562275,0,1,40.2336,40.2336,365.76,0
-3.744804e-05,-0.0008560533,0,1,40.59936,40.59936,365.76,0
-3.76936e-05,-0.0008558792,0,1,40.96512,40.96512,365.76,0
-3.793915e-05,-0.000855705,0,1,41.33088,41.33088,365.76,0
-3.81847e-05,-0.0008555308,0,1,41.69664,41.69664,365.76,0
-3.843025e-05,-0.0008553567,0,1,42.0624,42.0624,365.76,0
-3.86758e-05,-0.0008551826,0,1,42.42816,42.42816,365.76,0
-3.892399e-05,-0.0008549998,0,1,42.79392,42.79392,365.76,0
-3.917744e-05,-0.0008548,0,1,43.15968,43.15968,365.76,0
-3.94309e-05,-0.0008546001,0,1,43.52544,43.52544,365.76,0
-3.968435e-05,-0.0008544003,0,1,43.8912,43.8912,365.76,0
-3.993781e-05,-0.0008542004,0,1,44.25696,44.25696,365.76,0
-4.019127e-05,-0.0008540005,0,1,44.62272,44.62272,365.76,0
-4.044472e-05,-0.0008538007,0,1,44.98848,44.98848,365.76,0
-4.069817e-05,-0.0008536008,0,1,45.35424,45.35424,365.76,0
-4.095163e-05,-0.0008534009,0,1,45.72,45.72,365.76,0
-4.120508e-05,-0.0008532011,0,1,46.08576,46.08576,365.76,0
-4.145854e-05,-0.0008530012,0,1,46.45152,46.45152,365.76,0
-4.171199e-05,-0.0008528014,0,1,46.81728,46.81728,365.76,0
-4.196545e-05,-0.0008526015,0,1,47.18304,47.18304,365.76,0
-4.22189e-05,-0.0008524016,0,1,47.5488,47.5488,365.76,0
-4.247236e-05,-0.0008522018,0,1,47.91456,47.91456,365.76,0
-4.272582e-05,-0.0008520019,0,1,48.28032,48.28032,365.76,0
-4.297927e-05,-0.0008518021,0,1,48.64608,48.64608,365.76,0
-4.322625e-05,-0.00085159,0,1,49.01184,49.01184,365.76,0
-4.346998e-05,-0.0008513718,0,1,49.3776,49.3776,365.76,0
-4.371372e-05,-0.0008511536,0,1,49.74336,49.74336,365.76,0
-4.395745e-05,-0.0008509355,0,1,50.10912,50.10912,365.76,0
-4.420118e-05,-0.0008507173,0,1,50.47488,50.47488,365.76,0
-4.444492e-05,-0.0008504991,0,1,50.84064,50.84064,365.76,0
-4.468866e-05,-0.000850281,0,1,51.2064,51.2064,365.76,0
-4.493239e-05,-0.0008500628,0,1,51.57216,51.57216,365.76,0
-4.517613e-05,-0.0008498447,0,1,51.93792,51.93792,365.76,0
-4.541986e-05,-0.0008496265,0,1,52.30368,52.30368,365.76,0
-4.56636e-05,-0.0008494083,0,1,52.66944,52.66944,365.76,0
-4.590733e-05,-0.0008491902,0,1,53.0352,53.0352,365.76,0
-4.615107e-05,-0.000848972,0,1,53.40096,53.40096,365.76,0
-4.63948e-05,-0.0008487538,0,1,53.76672,53.76672,365.76,0
-4.663854e-05,-0.0008485357,0,1,54.13248,54.13248,365.76,0
-4.688227e-05,-0.0008483175,0,1,54.49824,54.49824,365.76,0
-4.712601e-05,-0.0008480994,0,1,54.864,54.864,365.76,0
-4.738899e-05,-0.0008478586,0,1,55.22976,55.22976,365.76,0
-4.765197e-05,-0.0008476177,0,1,55.59552,55.59552,365.76,0
-4.791495e-05,-0.0008473769,0,1,55.96128,55.96128,365.76,0
-4.817793e-05,-0.0008471361,0,1,56.32704,56.32704,365.76,0
-4.844091e-05,-0.0008468953,0,1,56.6928,56.6928,365.76,0
-4.87039e-05,-0.0008466545,0,1,57.05856,57.05856,365.76,0
-4.896687e-05,-0.0008464137,0,1,57.42432,57.42432,365.76,0
-4.922986e-05,-0.0008461729,0,1,57.79008,57.79008,365.76,0
-4.949284e-05,-0.0008459321,0,1,58.15584,58.15584,365.76,0
-4.975582e-05,-0.0008456913,0,1,58.5216,58.5216,365.76,0
-5.00188e-05,-0.0008454505,0,1,58.88736,58.88736,365.76,0
-5.028178e-05,-0.0008452097,0,1,59.25312,59.25312,365.76,0
-5.054476e-05,-0.0008449689,0,1,59.61888,59.61888,365.76,0
-5.080774e-05,-0.0008447281,0,1,59.98464,59.98464,365.76,0
-5.107072e-05,-0.0008444873,0,1,60.3504,60.3504,365.76,0
-5.13337e-05,-0.0008442465,0,1,60.71616,60.71616,365.76,0
-5.1598e-05,-0.0008439837,0,1,61.08192,61.08192,365.76,0
-5.186491e-05,-0.000843677,0,1,61.44768,61.44768,365.76,0
-5.213183e-05,-0.0008433703,0,1,61.81344,61.81344,365.76,0
-5.239874e-05,-0.0008430636,0,1,62.1792,62.1792,365.76,0
-5.266565e-05,-0.0008427569,0,1,62.54496,62.54496,365.76,0
-5.293257e-05,-0.0008424502,0,1,62.91072,62.91072,365.76,0
-5.319949e-05,-0.0008421436,0,1,63.27648,63.27648,365.76,0
-5.34664e-05,-0.0008418369,0,1,63.64224,63.64224,365.76,0
-5.373332e-05,-0.0008415302,0,1,64.008,64.008,365.76,0
-5.400024e-05,-0.0008412235,0,1,64.37376,64.37376,365.76,0
-5.426715e-05,-0.0008409168,0,1,64.73952,64.73952,365.76,0
-5.453406e-05,-0.0008406102,0,1,65.10528,65.10528,365.76,0
-5.480098e-05,-0.0008403035,0,1,65.47104,65.47104,365.76,0
-5.50679e-05,-0.0008399968,0,1,65.8368,65.8368,365.76,0
-5.533481e-05,-0.0008396901,0,1,66.20256,66.20256,365.76,0
-5.560173e-05,-0.0008393834,0,1,66.56832,66.56832,365.76,0
-5.586864e-05,-0.0008390767,0,1,66.93408,66.93408,365.76,0
-5.610107e-05,-0.0008387248,0,1,67.29984,67.29984,365.76,0
-5.631625e-05,-0.0008383502,0,1,67.6656,67.6656,365.76,0
-5.653142e-05,-0.0008379757,0,1,68.03136,68.03136,365.76,0
-5.67466e-05,-0.0008376011,0,1,68.39713,68.39713,365.76,0
-5.696177e-05,-0.0008372266,0,1,68.76288,68.76288,365.76,0
-5.717695e-05,-0.0008368521,0,1,69.12864,69.12864,365.76,0
-5.739213e-05,-0.0008364775,0,1,69.4944,69.4944,365.76,0
-5.760731e-05,-0.0008361029,0,1,69.86016,69.86016,365.76,0
-5.782249e-05,-0.0008357284,0,1,70.22592,70.22592,365.76,0
-5.803766e-05,-0.0008353539,0,1,70.59168,70.59168,365.76,0
-5.825284e-05,-0.0008349793,0,1,70.95744,70.95744,365.76,0
-5.846802e-05,-0.0008346047,0,1,71.3232,71.3232,365.76,0
-5.86832e-05,-0.0008342302,0,1,71.68896,71.68896,365.76,0
-5.889837e-05,-0.0008338557,0,1,72.05473,72.05473,365.76,0
-5.911355e-05,-0.0008334811,0,1,72.42048,72.42048,365.76,0
-5.932872e-05,-0.0008331066,0,1,72.78624,72.78624,365.76,0
-5.95439e-05,-0.000832732,0,1,73.152,73.152,365.76,0
-5.967997e-05,-0.0008323299,0,1,73.51776,73.51776,365.76,0
-5.981605e-05,-0.0008319278,0,1,73.88352,73.88352,365.76,0
-5.995212e-05,-0.0008315257,0,1,74.24928,74.24928,365.76,0
-6.008819e-05,-0.0008311237,0,1,74.61504,74.61504,365.76,0
-6.022427e-05,-0.0008307216,0,1,74.9808,74.9808,365.76,0
-6.036034e-05,-0.0008303195,0,1,75.34657,75.34657,365.76,0
-6.049641e-05,-0.0008299174,0,1,75.71232,75.71232,365.76,0
-6.063248e-05,-0.0008295153,0,1,76.07808,76.07808,365.76,0
-6.076855e-05,-0.0008291132,0,1,76.44384,76.44384,365.76,0
-6.090463e-05,-0.0008287111,0,1,76.8096,76.8096,365.76,0
-6.10407e-05,-0.000828309,0,1,77.17536,77.17536,365.76,0
-6.117678e-05,-0.0008279069,0,1,77.54112,77.54112,365.76,0
-6.131284e-05,-0.0008275048,0,1,77.90688,77.90688,365.76,0
-6.144892e-05,-0.0008271027,0,1,78.27264,78.27264,365.76,0
-6.158499e-05,-0.0008267006,0,1,78.6384,78.6384,365.76,0
-6.172106e-05,-0.0008262986,0,1,79.00417,79.00417,365.76,0
-6.183972e-05,-0.0008258994,0,1,79.36992,79.36992,365.76,0
-6.192357e-05,-0.0008255062,0,1,79.73568,79.73568,365.76,0
-6.200742e-05,-0.0008251129,0,1,80.10144,80.10144,365.76,0
-6.209127e-05,-0.0008247197,0,1,80.4672,80.4672,365.76,0
-6.217512e-05,-0.0008243265,0,1,80.83296,80.83296,365.76,0
-6.225897e-05,-0.0008239332,0,1,81.19872,81.19872,365.76,0
-6.234281e-05,-0.00082354,0,1,81.56448,81.56448,365.76,0
-6.242666e-05,-0.0008231467,0,1,81.93024,81.93024,365.76,0
-6.251051e-05,-0.0008227535,0,1,82.29601,82.29601,365.76,0
-6.259436e-05,-0.0008223603,0,1,82.66176,82.66176,365.76,0
-6.267821e-05,-0.000821967,0,1,83.02752,83.02752,365.76,0
-6.276205e-05,-0.0008215738,0,1,83.39328,83.39328,365.76,0
-6.28459e-05,-0.0008211805,0,1,83.75904,83.75904,365.76,0
-6.292975e-05,-0.0008207873,0,1,84.1248,84.1248,365.76,0
